tconst	ordering	nconst	category	job	characters
tt0172014	31	nm0159318	writer	creator	
tt0174373	1	nm0411199	self		"[""Self - Host""]"
tt0174373	2	nm0139554	actress		"[""Glória""]"
tt0174373	3	nm0139554	actress		"[""Self""]"
tt0174373	4	nm0211738	actor		"[""Dário""]"
tt0174373	5	nm0211738	actor		"[""Self""]"
tt0174373	6	nm0092626	actress		"[""Dora""]"
tt0174373	7	nm0092626	actress		"[""Self""]"
tt0174373	8	nm1503913	self		"[""Self""]"
tt0174373	9	nm6079233	self		"[""Self""]"
tt0174373	10	nm2060267	self		"[""Self - Host""]"
tt0174373	11	nm2060267	self		"[""Self""]"
tt0174373	12	nm0896676	self		"[""Self""]"
tt0174373	13	nm3165709	self		"[""Self""]"
tt0174373	14	nm11126929	self		"[""Self""]"
tt0174397	1	nm0577513	self		"[""Self""]"
tt0174397	2	nm0813838	self		"[""Self - Host""]"
tt0174397	3	nm0813838	self		"[""Self - Presenter""]"
tt0174397	4	nm0813838	self		"[""Self""]"
tt0174397	5	nm0318225	self		"[""Self""]"
tt0174397	6	nm0318225	self		"[""GilBo""]"
tt0174397	7	nm0633257	self		"[""Self - Co-Host""]"
tt0174397	8	nm0085753	actor		"[""Character Voices""]"
tt0174397	9	nm0085753	actor		"[""Dickie Knee""]"
tt0174397	10	nm0085753	actor		"[""Plucka Duck""]"
tt0174397	11	nm0833517	self		"[""Self - Comedian""]"
tt0174397	12	nm0567800	self		"[""Self""]"
tt0174397	13	nm0567800	self		"[""Self - Co-Host""]"
tt0174397	14	nm0567800	self		"[""Self - Guest""]"
tt0174397	15	nm0843392	self		"[""Self""]"
tt0174397	16	nm0928521	self		"[""Self""]"
tt0174397	17	nm0140812	actor		"[""Ossie Ostrich""]"
tt0174397	18	nm0140812	actor		"[""Oswald Q. Ostrich""]"
tt0175383	1	nm0844483	actor		"[""Miklós Berényi""]"
tt0175383	2	nm0863091	actor		"[""László Novák""]"
tt0175383	3	nm0889717	actress		"[""Dr. Nóra Balogh""]"
tt0175383	4	nm0477604	actor		"[""András Berényi""]"
tt0175383	5	nm0959276	actress		"[""Claudia Berényi""]"
tt0175383	6	nm0904648	actor		"[""Vilmos Kertész""]"
tt0175383	7	nm0753701	actor		"[""Zsolt Bartha""]"
tt0175383	8	nm0639066	actor		"[""Géza Kertész""]"
tt0175383	9	nm1365290	actress		"[""Zsófi Szentmihályi""]"
tt0175383	10	nm0455633	actor		"[""Imre Balassa""]"
tt0177440	1	nm0367724	self		"[""Self - Host""]"
tt0177440	2	nm0367724	self		"[""Self - Hoat""]"
tt0177440	3	nm2100613	self		"[""Self - Announcer""]"
tt0177440	4	nm0724457	self		"[""Self - Announcer""]"
tt0177440	5	nm0641417	self		"[""Self - Host""]"
tt0177440	6	nm0004909	self		"[""Self - Announcer""]"
tt0177440	7	nm0439781	self		"[""Self - Host""]"
tt0177440	8	nm0439781	self		"[""Host""]"
tt0177440	9	nm3172451	actress		"[""Audience Member""]"
tt0177440	10	nm1867747	actor		"[""Mr. Anderson""]"
tt0177440	11	nm1867747	actor		"[""Self""]"
tt0177440	12	nm0004706	self		"[""Self - Host""]"
tt0177440	13	nm0091377	self		"[""Self - Contestant (Moo-Lah Tribe)""]"
tt0177446	1	nm0388700	actress		"[""Juni Anker-Hansen""]"
tt0177446	2	nm0388700	actress		"[""Juni Anker-Hansen Lunde""]"
tt0177446	3	nm0464394	actor		"[""Jens August Anker-Hansen""]"
tt0177446	4	nm0471961	actress		"[""Astrid Anker-Hansen""]"
tt0177446	5	nm0115713	actor		"[""Svein Krogstad""]"
tt0177446	6	nm1569865	actress		"[""Eva Rosenkrantz""]"
tt0177446	7	nm0812222	actress		"[""Julie Anker-Hansen""]"
tt0177446	8	nm0634971	actress		"[""Benedicte Brubak""]"
tt0177446	9	nm0839107	actor		"[""Åge Nygård""]"
tt0177446	10	nm1100578	actor		"[""Pelle Krogstad""]"
tt0177446	11	nm2180639	actor		"[""Storm Liland Anker-Hansen""]"
tt0177446	12	nm2180639	actor		"[""Storm Liland""]"
tt0177446	13	nm2180639	actor		"[""Storm Anker-Hansen""]"
tt0177446	14	nm0265904	writer	longterm storyline	
tt0177446	15	nm0927975	writer	longterm storyline	
tt0178146	1	nm0485487	self		"[""Self""]"
tt0178146	2	nm9018878	actor		"[""Studio Audience Extra""]"
tt0178146	3	nm1982428	actor		"[""Ron Smith""]"
tt0178146	4	nm2827073	actor		"[""Courtroom Spectator""]"
tt0179055	1	nm0210812	actress		"[""Mirella Bonelli""]"
tt0179055	2	nm0517672	actress		"[""Chiara Bonelli""]"
tt0179055	3	nm0527813	actress		"[""Eva Bonelli""]"
tt0179055	4	nm0080815	actor		"[""Giovanni Bonelli""]"
tt0179055	5	nm0539414	actress		"[""Lisa Bonelli""]"
tt0179055	6	nm6217400	actress		"[""Ilaria""]"
tt0179055	7	nm0209908	actor		"[""Massimo Draghi""]"
tt0179055	8	nm0954141	actor		"[""John Craig""]"
tt0179055	9	nm0954141	actor		"[""John Graig""]"
tt0179055	10	nm2556220	actor		"[""Matthew (2007)""]"
tt0179055	11	nm1620784	actress		"[""Cinzia Mariotti""]"
tt0179055	12	nm0267451	writer	created by	
tt0179055	13	nm0269387	writer	created by	
tt0179562	1	nm0315013	actor		"[""Host""]"
tt0179562	2	nm0001495	self		"[""Self""]"
tt0179562	3	nm0186314	self		"[""Self""]"
tt0179562	4	nm0320006	self		"[""Self""]"
tt0179562	5	nm0003679	self		"[""Self""]"
tt0179562	6	nm0814857	self		"[""Self""]"
tt0179562	7	nm0879193	self		"[""Self""]"
tt0179562	8	nm0717263	self		"[""Self""]"
tt0179562	9	nm0001468	self		"[""Self""]"
tt0179562	10	nm0874043	self		"[""Self""]"
tt0179572	1	nm0358479	actor		"[""Hammerman""]"
tt0179572	2	nm0358479	actor		"[""Stanley Burrell""]"
tt0179572	3	nm0424800	actor		"[""Additional Voices (1991)""]"
tt0179572	4	nm0428334	actor		"[""Additional Voices (1991)""]"
tt0179572	5	nm3288999	actor		"[""Additional Voices (1991)""]"
tt0179572	6	nm0935659	actor		"[""Showbiz (1991)""]"
tt0179572	7	nm0738751	actress		"[""Hammerman's Would-Be Girlfriend (1991)""]"
tt0179572	8	nm0558553	actor		"[""Additional Voices (1991)""]"
tt0179572	9	nm0747865	actor		"[""Additional Voices (1991)""]"
tt0179572	10	nm0188709	actor		"[""Additional Voices (1991)""]"
tt0179572	11	nm0884852	actress		"[""Additional Voices (1991)""]"
tt0181261	1	nm0774542	self		"[""Self - Presenter""]"
tt0181261	2	nm0774542	self		"[""Self""]"
tt0181261	3	nm0774542	self		"[""Self - Host""]"
tt0181261	4	nm1517052	self		"[""Self - Presenter""]"
tt0181261	5	nm1517052	self		"[""Self""]"
tt0181261	6	nm1517052	self		"[""Self - I'm A Celeb Presenter""]"
tt0181261	7	nm1272304	self		"[""Self - Presenter""]"
tt0181261	8	nm1272304	self		"[""Self""]"
tt0181261	9	nm1272304	self		"[""Self - Loose Women Presenter""]"
tt0181261	10	nm0391810	self		"[""Self - Presenter""]"
tt0181261	11	nm0391810	self		"[""Self""]"
tt0181261	12	nm5914234	self		"[""Self""]"
tt0181261	13	nm4239040	self		"[""Self - Host""]"
tt0181261	14	nm4239040	self		"[""Self""]"
tt0181261	15	nm4239040	self		"[""Self - Stylist""]"
tt0181261	16	nm0358641	self		"[""Self""]"
tt0181261	17	nm0358641	self		"[""Self - Presenter""]"
tt0181261	18	nm0358641	self		"[""Self - Competition Presenter""]"
tt0181261	19	nm1623786	self		"[""Self""]"
tt0181261	20	nm1623786	self		"[""Self - Soap Expert""]"
tt0181261	21	nm1623786	self		"[""Self - Soaps Expert""]"
tt0181261	22	nm1133435	self		"[""Self""]"
tt0181261	23	nm1133435	self		"[""Self - Chef""]"
tt0181261	24	nm0110176	self		"[""Self - Presenter""]"
tt0181261	25	nm0110176	self		"[""Self""]"
tt0181261	26	nm1041026	writer	created by	
tt0181793	1	nm0407081	actor		"[""Nicolás Caride""]"
tt0181793	2	nm0407081	actor		"[""Nicolás Caride (1980)""]"
tt0181793	3	nm0532503	actor		"[""Carlos Savedra""]"
tt0181793	4	nm0532503	actor		"[""Carlos Savedra (1980)""]"
tt0181793	5	nm0749719	actress		"[""Doña Pierina""]"
tt0181793	6	nm0749719	actress		"[""Doña Pierina (1980)""]"
tt0181793	7	nm0854199	actress		"[""Inés Caride""]"
tt0181793	8	nm0854199	actress		"[""Inés Caride (1980)""]"
tt0181793	9	nm0070733	actress		"[""Rosa Ramos""]"
tt0181793	10	nm0239021	actor		"[""Esteban Pasciarotti""]"
tt0181793	11	nm0016041	actor		"[""Roberto Caride""]"
tt0181793	12	nm0016041	actor		"[""Roberto Caride (1980)""]"
tt0181793	13	nm0089621	actress		"[""Teresa""]"
tt0181793	14	nm0089621	actress		"[""Teresa (1980)""]"
tt0181793	15	nm0021191	actress		"[""Caterina""]"
tt0181793	16	nm1135076	actor		"[""Dr.Hidalgo""]"
tt0183068	1	nm0858772	actress		"[""Yasmin Matthews""]"
tt0183068	2	nm0858772	actress		"[""Yasmin Green""]"
tt0183068	3	nm0858772	actress		"[""Yasmin MacKenzie""]"
tt0183068	4	nm0240440	actress		"[""Cat Webb""]"
tt0183068	5	nm0240440	actress		"[""Cat MacKenzie""]"
tt0183068	6	nm0240440	actress		"[""Cat Matthews""]"
tt0183068	7	nm0247569	actor		"[""Pete Callan""]"
tt0183068	8	nm0949288	actress		"[""Sadie Hargreaves""]"
tt0183068	9	nm0949288	actress		"[""Sadie Lloyd""]"
tt0183068	10	nm0677592	actor		"[""Roy Farmer""]"
tt0183068	11	nm0086700	actress		"[""Nikki Warrington""]"
tt0183068	12	nm0291694	actress		"[""Karen Ellis""]"
tt0183068	13	nm0291694	actress		"[""Karen Webb""]"
tt0183068	14	nm1111917	actress		"[""Geri Evans""]"
tt0183068	15	nm0191476	actor		"[""Angus Hart""]"
tt0183068	16	nm0746638	actress		"[""Eileen Callan""]"
tt0183068	17	nm0746638	actress		"[""Eileen Day""]"
tt0183068	18	nm0746638	actress		"[""Eileen Day Callan""]"
tt0184122	1	nm0702934	actor		"[""Ric Griffin""]"
tt0184122	2	nm0545165	actress		"[""Jac Naylor""]"
tt0184122	3	nm0545165	actress		"[""Elinor Morton""]"
tt0184122	4	nm1483616	actress		"[""Donna Jackson""]"
tt0184122	5	nm0057073	actor		"[""Sacha Levy""]"
tt0184122	6	nm0057073	actor		"[""Simon Bentzen""]"
tt0184122	7	nm0387704	actress		"[""Chrissie Williams""]"
tt0184122	8	nm0103367	actor		"[""Elliot Hope""]"
tt0184122	9	nm0377844	actor		"[""Henrik Hanssen""]"
tt0184122	10	nm3261729	actor		"[""Dominic Copeland""]"
tt0184122	11	nm0908340	actor		"[""Adrian 'Fletch' Fletcher""]"
tt0184122	12	nm0908340	actor		"[""Mickey""]"
tt0184122	13	nm0575140	actress		"[""Connie Beauchamp""]"
tt0184122	14	nm0575140	actress		"[""Sophie""]"
tt0185049	1	nm0163863	self		"[""Self - Host""]"
tt0185049	2	nm0165667	self		"[""Self - Announcer""]"
tt0185049	3	nm0165667	self		"[""Announcer""]"
tt0185049	4	nm0165667	self		"[""Annoncer""]"
tt0185049	5	nm0164028	self		"[""Self - Announcer""]"
tt0185049	6	nm0758130	self		"[""Self - Celebrity Contestant""]"
tt0185049	7	nm0751369	self		"[""Self - Celebrity Contestant""]"
tt0185049	8	nm0751369	self		"[""Self""]"
tt0185049	9	nm0941506	self		"[""Self - Celebrity Contestant""]"
tt0185049	10	nm0319036	self		"[""Self - Celebrity Contestant""]"
tt0185049	11	nm0319036	self		"[""Self""]"
tt0185049	12	nm0319036	self		"[""Self - Team Partner""]"
tt0185049	13	nm0493069	self		"[""Self - Celebrity Contestant""]"
tt0185049	14	nm0000105	self		"[""Self - Celebrity Contestant""]"
tt0185049	15	nm0709704	self		"[""Self - Celebrity Contestant""]"
tt0185049	16	nm0709704	self		"[""Self""]"
tt0185049	17	nm0709704	self		"[""Self - Guest""]"
tt0185065	1	nm0233137	self		"[""Self - Co-Host""]"
tt0185065	2	nm0233137	self		"[""Self""]"
tt0185065	3	nm0233137	self		"[""Self - Co-Host, Fox & Friends""]"
tt0185065	4	nm0453258	self		"[""Self - Co-Host""]"
tt0185065	5	nm0453258	self		"[""Self""]"
tt0185065	6	nm0453258	self		"[""Self - Co-Host, Fox & Friends""]"
tt0185065	7	nm3602115	self		"[""Self - Co-Host""]"
tt0185065	8	nm3602115	self		"[""Self - Co-Hostess, F&F First""]"
tt0185065	9	nm3602115	self		"[""Self - Co-Hostess""]"
tt0185065	10	nm1285367	self		"[""Self - Fox News Senior Meteorologist""]"
tt0185065	11	nm1285367	self		"[""Self - Senior Meteorologist""]"
tt0185065	12	nm1285367	self		"[""Self - Meteorologist""]"
tt0185065	13	nm5675449	self		"[""Self - News Anchor""]"
tt0185065	14	nm5675449	self		"[""Self - Guest Co-Host""]"
tt0185065	15	nm5675449	self		"[""Self""]"
tt0185065	16	nm6593548	self		"[""Self - News Anchor""]"
tt0185065	17	nm6593548	self		"[""Self""]"
tt0185065	18	nm6593548	self		"[""Self - Guest News Anchor""]"
tt0185065	19	nm2014634	self		"[""Self - News Anchor""]"
tt0185065	20	nm2014634	self		"[""Self - Co-Hostess, F&F First""]"
tt0185065	21	nm2014634	self		"[""Self""]"
tt0185065	22	nm6119331	self		"[""Self - Co-Hostess, F&F First""]"
tt0185065	23	nm6119331	self		"[""Self""]"
tt0185065	24	nm6119331	self		"[""Self - Guest Co-Hostess""]"
tt0185065	25	nm4369563	self		"[""Self - Meteorologist""]"
tt0185065	26	nm4369563	self		"[""Self""]"
tt0185065	27	nm4369563	self		"[""Self - Fox News Meteorologist""]"
tt0185065	28	nm2034819	self		"[""Self - Chief Meteorologist""]"
tt0185065	29	nm2034819	self		"[""Self - Fox News Chief Meteorologist""]"
tt0185065	30	nm2034819	self		"[""Self - Guest Co-Host""]"
tt0185065	31	nm2178052	writer	created by	
tt0185819	1	nm0468399	actor		"[""Ismo Laitela""]"
tt0185819	2	nm0468399	actor		"[""Kalervo Laitela""]"
tt0185819	3	nm0432992	actor		"[""Lasse Sievinen""]"
tt0185819	4	nm0490442	actor		"[""Kalle Laitela""]"
tt0185819	5	nm0851539	actor		"[""Kari Taalasmaa""]"
tt0185819	6	nm0467126	actor		"[""Seppo Taalasmaa""]"
tt0185819	7	nm3819706	actor		"[""Jiri Viitamäki""]"
tt0185819	8	nm0678885	actress		"[""Ulla Taalasmaa""]"
tt0185819	9	nm0881411	actor		"[""Aki Nikkinen""]"
tt0185819	10	nm0657599	actress		"[""Jenni Vainio""]"
tt0185819	11	nm0657599	actress		"[""Jenni Sirén""]"
tt0185819	12	nm0657599	actress		"[""Jenni Puolakka""]"
tt0185819	13	nm1738604	actress		"[""Paula Sievinen""]"
tt0185819	14	nm1738604	actress		"[""Paula Lepistö""]"
tt0187637	1	nm0835798	actress		
tt0187637	2	nm0786800	actress		"[""Mrs. MacDonald""]"
tt0187637	3	nm0112387	actress		"[""Julie Fielding""]"
tt0187637	4	nm0792231	actress		"[""Julie's mother""]"
tt0187637	5	nm0356661	actor		"[""Julie's boyfriend""]"
tt0187637	6	nm0140562	writer	created by	
tt0189307	1	nm1018293	actor		"[""Rudi""]"
tt0189307	2	nm1019930	actor		"[""Koffer""]"
tt0189307	3	nm0374600	actress		"[""Frau Siebenstein""]"
tt0189307	4	nm0036120	actress		"[""Frau Siebenstein""]"
tt0189307	5	nm3654614	actor		"[""Herbert""]"
tt0189307	6	nm3654614	actor		"[""Hausmeister Herbert""]"
tt0189307	7	nm1330564	actress		"[""Elsebö""]"
tt0189307	8	nm1330564	actress		"[""Hexe Elsebö""]"
tt0189307	9	nm11226601	actor		"[""Rudi""]"
tt0189307	10	nm2093649	actor		"[""Maulwurf Edgar""]"
tt0189307	11	nm2093649	actor		"[""Brad""]"
tt0189307	12	nm2093649	actor		"[""Hase""]"
tt0189307	13	nm9752225	actress		"[""Vampi""]"
tt0189307	14	nm1784665	actor		"[""Monster""]"
tt0189307	15	nm1784665	actor		"[""Loro""]"
tt0192897	1	nm0635447	self		"[""Self - Presenter""]"
tt0192897	2	nm0635447	self		"[""Self - Host""]"
tt0192897	3	nm0635447	self		"[""Self""]"
tt0192897	4	nm4163810	self		"[""Self - Co-Host""]"
tt0192897	5	nm0935183	self		"[""Self - Host""]"
tt0192897	6	nm0743552	self		"[""Self - Presenter""]"
tt0192897	7	nm0743552	self		"[""Self""]"
tt0192897	8	nm0743552	self		"[""Self - 40th birthday item""]"
tt0192897	9	nm1635488	self		"[""Self - Reporter""]"
tt0192897	10	nm1635488	self		"[""Self""]"
tt0192897	11	nm1635488	self		"[""Interviewer""]"
tt0192897	12	nm0426917	self		"[""Self - Presenter""]"
tt0192897	13	nm0426917	self		"[""Self - Interviewer""]"
tt0192897	14	nm0426917	self		"[""Self - 40th birthday item""]"
tt0192897	15	nm3397874	self		"[""Self - Reporter""]"
tt0192897	16	nm3397874	self		"[""Self - Host""]"
tt0192897	17	nm3397874	self		"[""Self - Guest Critic""]"
tt0192897	18	nm0000323	self		"[""Self""]"
tt0192897	19	nm0000323	self		"[""Self - Interviewee""]"
tt0192897	20	nm4816531	self		"[""Self - Reporter""]"
tt0192897	21	nm4816531	self		"[""Self - Guest Critic""]"
tt0192897	22	nm4816531	self		"[""Self""]"
tt0192897	23	nm2568887	self		"[""Self - Reporter""]"
tt0192897	24	nm2568887	self		"[""Self""]"
tt0192897	25	nm2568887	self		"[""Self - Guest Reviewer""]"
tt0192906	1	nm0452929	self		"[""Self - Host""]"
tt0192906	2	nm0452929	self		"[""Self""]"
tt0192906	3	nm1802686	actor		"[""Various Characters""]"
tt0192906	4	nm1521239	self		"[""Self""]"
tt0192906	5	nm1521239	self		"[""Self - Guest""]"
tt0192906	6	nm1859149	actor		"[""Various""]"
tt0192906	7	nm0401018	self		"[""Self - Guest Host""]"
tt0192906	8	nm0401018	self		"[""Self""]"
tt0192906	9	nm1363967	self		"[""Self""]"
tt0192906	10	nm0611898	self		"[""Self - Guest""]"
tt0192906	11	nm0004979	self		"[""Self""]"
tt0192906	12	nm0004979	self		"[""Self - Guest Host""]"
tt0192906	13	nm0001182	self		"[""Self - Guest""]"
tt0192906	14	nm0272401	self		"[""Self - Guest Host""]"
tt0192906	15	nm0272401	self		"[""Self - Guest""]"
tt0193671	1	nm0004847	self		"[""Self - Anchor""]"
tt0193671	2	nm0004847	self		"[""Self""]"
tt0193671	3	nm0004847	self		"[""Self - Anchor & Managing Editor""]"
tt0193671	4	nm0610925	self		"[""Self - Anchor""]"
tt0193671	5	nm0610925	self		"[""Self - Correspondent""]"
tt0193671	6	nm0610925	self		"[""Self""]"
tt0193671	7	nm0475559	self		"[""Self - Correspondent""]"
tt0193671	8	nm0475559	self		"[""Self (segment \""On The Road\"")""]"
tt0193671	9	nm0475559	self		"[""Self - Correspondent: On the Road""]"
tt0193671	10	nm2488725	self		"[""Self - Correspondent""]"
tt0193671	11	nm3294591	self		"[""Self - Correspondent""]"
tt0193671	12	nm3294591	self		"[""Self""]"
tt0193671	13	nm1336705	self		"[""Self - Correspondent""]"
tt0193671	14	nm1336705	self		"[""Self""]"
tt0193671	15	nm0786215	self		"[""Self - Correspondent""]"
tt0193671	16	nm1335970	self		"[""Self - Correspondent""]"
tt0193671	17	nm1332474	self		"[""Self""]"
tt0193671	18	nm1332474	self		"[""Self - Correspondent""]"
tt0193671	19	nm0821478	self		"[""Self - Correspondent""]"
tt0193671	20	nm0821478	self		"[""Self""]"
tt0194597	1	nm0392223	self		"[""Self - Host""]"
tt0194597	2	nm0850337	self		"[""Self - Host""]"
tt0194597	3	nm0833802	self		"[""Self - Announcer""]"
tt0194597	4	nm0866869	self		"[""Self - Announcer""]"
tt0194597	5	nm0039629	self		"[""Self - Host""]"
tt0194597	6	nm2744147	self		"[""Self - Announcer""]"
tt0194597	7	nm0562916	self		"[""Self - Host""]"
tt0194597	8	nm0559740	self		"[""Self - Announcer""]"
tt0194597	9	nm5324735	self		"[""Self - Blue Team""]"
tt0194597	10	nm5324735	self		"[""Self - Modeling Blockbusters Shirt and Dictionary""]"
tt0194597	11	nm5342144	self		"[""Self - Blue Team""]"
tt0194597	12	nm5342144	self		"[""Self - Modeling Blockbusters Shirt and Dictionary""]"
tt0194599	1	nm0760848	actor		"[""Bobino""]"
tt0194599	2	nm0062888	actress		"[""Bobinette (1960-1973)""]"
tt0194599	3	nm0483489	actress		"[""Bobinette (1973-1985)""]"
tt0194599	4	nm0321648	actor		"[""Giovanni""]"
tt0194599	5	nm0760848	writer	created by	
tt0195447	1	nm0686118	self		"[""Self - Host""]"
tt0195447	2	nm0813163	self		"[""Self""]"
tt0195447	3	nm1311558	self		"[""Self""]"
tt0195447	4	nm0529717	self		"[""Self""]"
tt0195447	5	nm0529717	self		"[""Self (Duplex)""]"
tt0195447	6	nm0195883	self		"[""Self""]"
tt0195447	7	nm0524528	self		"[""Self""]"
tt0195447	8	nm0783934	self		"[""Self""]"
tt0195447	9	nm0321003	self		"[""Self""]"
tt0195447	10	nm0040945	self		"[""Self""]"
tt0195447	11	nm0650699	self		"[""Self""]"
tt0195447	12	nm0686118	writer	created by	
tt0195448	1	nm2458331	actor		"[""1996""]"
tt0195448	2	nm2179149	actress		"[""La \""vieille\"" Dame""]"
tt0195448	3	nm0124948	actor		
tt0195448	4	nm0419389	actor		
tt0195448	5	nm0128784	actress		
tt0195448	6	nm0414238	actor		
tt0195448	7	nm0288406	actress		
tt0195448	8	nm0073722	actress		
tt0195448	9	nm0494569	actor		
tt0195448	10	nm0584962	actress		
tt0196249	1	nm0011408	actor		"[""Dr. Neville Bywaters""]"
tt0196249	2	nm0308634	actor		"[""Dr. Matthew Armstrong""]"
tt0196249	3	nm0308634	actor		"[""Dr. Armstrong""]"
tt0196249	4	nm0428665	actor		"[""Mr. William Parker Brown""]"
tt0196249	5	nm0428665	actor		"[""Mr. William Parker-Brown""]"
tt0196249	6	nm0428665	actor		"[""Mr. Parker Brown""]"
tt0196249	7	nm0449897	actor		"[""Dr. Martin Baxter""]"
tt0196249	8	nm0069019	actress		"[""Nurse Hilda Price""]"
tt0196249	9	nm0924883	actor		"[""Dr. Peter Ridge""]"
tt0196249	10	nm0125528	actress		"[""Student Nurse Katy Shaw""]"
tt0196249	11	nm1266923	actress		"[""Staff Nurse Doreen Holland""]"
tt0196249	12	nm1266923	actress		"[""Nurse Doreen Holland""]"
tt0196249	13	nm1266923	actress		"[""Sister Doreen Holland""]"
tt0196249	14	nm0741460	actor		"[""Dr. Herbert Chitapo""]"
tt0196249	15	nm0741460	actor		"[""Dr. Chitapo""]"
tt0196249	16	nm0741460	actor		"[""Dr. Herbert Chaitapo""]"
tt0196249	17	nm0357063	actor		"[""Arnold Capper""]"
tt0197176	1	nm0524843	self		"[""Self - Host""]"
tt0197176	2	nm0448367	self		"[""Self - Host""]"
tt0197176	3	nm0448367	self		"[""Self - Celebrity Contestant""]"
tt0197176	4	nm0448367	self		"[""Self""]"
tt0197176	5	nm0191439	self		"[""Self - Celebrity Contestant""]"
tt0197176	6	nm0191439	self		"[""Self - Guest Host""]"
tt0197176	7	nm0939712	self		"[""Self - Announcer""]"
tt0197176	8	nm0924508	self		"[""Self - Celebrity Contestant""]"
tt0197176	9	nm0924508	self		"[""Self""]"
tt0197176	10	nm0552189	self		"[""Self - Celebrity Contestant""]"
tt0197176	11	nm0552189	self		"[""Self""]"
tt0197176	12	nm0001157	self		"[""Self - Celebrity Contestant""]"
tt0197176	13	nm0062168	self		"[""Self - Celebrity Contestant""]"
tt0197176	14	nm0493069	self		"[""Self - Celebrity Contestant""]"
tt0197176	15	nm0493069	self		"[""Thelma Harper - Celebrity Contestant""]"
tt0197176	16	nm0493069	self		"[""Self""]"
tt0197176	17	nm0908761	self		"[""Self - Celebrity Contestant""]"
tt0197176	18	nm0908761	self		"[""Self""]"
tt0198063	1	nm0005329	self		"[""Self - Host""]"
tt0198063	2	nm0005329	self		"[""Hostess""]"
tt0198063	3	nm0939712	self		"[""Self - Announcer""]"
tt0198063	4	nm0939712	self		"[""Announcer""]"
tt0198063	5	nm0026416	self		"[""Self - Host""]"
tt0198099	1	nm0189755	actor		"[""Rod Krolak""]"
tt0198099	2	nm0620232	actress		"[""Holly Martin""]"
tt0198099	3	nm0752852	actor		"[""Bobick""]"
tt0198099	4	nm0449514	actress		"[""Shannon Woods""]"
tt0198099	5	nm0816844	actor		"[""Max Woods""]"
tt0198099	6	nm0390936	actor		"[""Jake Woods""]"
tt0198099	7	nm0004821	actor		"[""Chris Woods""]"
tt0198099	8	nm0056342	actress		"[""Linda Woods""]"
tt0198099	9	nm0003862	actress		"[""Barb Krolak""]"
tt0198099	10	nm0003862	actress		"[""Amy Wilson""]"
